"Schema Version","Record Type","Paper Title","Authors","Paper URL","Associated GitHub URL","GitHub Stars","Published Date"
"1.0","RESEARCH_PAPER","Scaling-Score Conformal Prediction for Multi-Target Regression","Sylvain Rousseau, Soundouss Messoudi","http://arxiv.org/abs/2609.17091v1","N/A",0,"2026-09-15T12:23:57Z"
"1.0","RESEARCH_PAPER","Optimization over covariance matrices with a parameterized metric","Yibang Li, Bamdev Mishra, Pratik Jawanpuria, Cyrus Mostajeran","http://arxiv.org/abs/2609.17089v1","N/A",0,"2026-09-15T12:22:39Z"
"1.0","RESEARCH_PAPER","Interactive Memory Learning for Long-Term Conversations","Cai Ke, Jiangyue Yan, Han Zhang, Xin Liu, Zike Yuan, Yue Yu, Hui Wang, Ruifeng Xu","http://arxiv.org/abs/2609.17088v1","N/A",0,"2026-09-15T12:21:41Z"
"1.0","RESEARCH_PAPER","Sample-Conditioned Representation Selection for Audio Few-Shot Learning","Fengrui Liu, Ningxin Shen, Yi Li, Yiwei Fu, Feng Liu, Jiangmeng Li","http://arxiv.org/abs/2609.17076v1","N/A",0,"2026-09-15T12:15:12Z"
"1.0","RESEARCH_PAPER","Beyond In-Distribution Metrics: A Systematic Out-of-Distribution Evaluation of Congenital Heart Disease Segmentation","Aniketh Vijesh, Shrisharanyan Vasu, Abhijit Ramesh, Clare Pomeroy-Ward, Harikrishnan Anil Maya, Sarin Xavier, Mahesh Kappanayil, Gilad Gressel","http://arxiv.org/abs/2609.17068v1","N/A",0,"2026-09-15T12:10:52Z"
"1.0","RESEARCH_PAPER","Bio-Inspired Palette Evolution in Indirectly Encoded Substrates: Timescale Compatibility Shapes Activation Function Discovery","Romain Claret, Michael O'Neill, Paul Cotofrei, Kilian Stoffel","http://arxiv.org/abs/2609.17067v1","N/A",0,"2026-09-15T12:10:19Z"
"1.0","RESEARCH_PAPER","Beyond ""ChatGPT Can Make Mistakes"": Designing Interventions to Support Metacognitive Monitoring in AI-Assisted Work","Manuel A. D. Santos, Paul Thiesse, Steeven Villa, Daniela Fernandes, Albrecht Schmidt, Verena Distler, Robin Welsch","http://arxiv.org/abs/2609.17065v1","N/A",0,"2026-09-15T12:09:18Z"
"1.0","RESEARCH_PAPER","Neuro-Symbolic Hierarchical Intention Anticipation in Human Behavior","Farnaz Soleimani, Abdelghani Chibani, Yacine Amirat, Ghazaleh Khodabandelou","http://arxiv.org/abs/2609.17064v1","N/A",0,"2026-09-15T12:09:03Z"
"1.0","RESEARCH_PAPER","Repurposing Unified Topological Signatures for Graph Representation Learning","Sanyam Sanjay Jain, Anshika Krishnatray, Aditya Sharma, Vinti Agarwal","http://arxiv.org/abs/2609.17061v1","N/A",0,"2026-09-15T12:07:05Z"
"1.0","RESEARCH_PAPER","Near-Optimal Nonconvex Matrix Completion","Jian-Feng Cai, Xiliang Lu, Juntao You","http://arxiv.org/abs/2609.17048v1","N/A",0,"2026-09-15T11:57:44Z"
"1.0","RESEARCH_PAPER","Diagnosing the Fact-Grounding Gap in Multi-Hop Question Answering","Kevin Mo, Nathan Mo, Richard Zhu","http://arxiv.org/abs/2609.17043v1","N/A",0,"2026-09-15T11:51:52Z"
"1.0","RESEARCH_PAPER","Learning Options for Compositional Motor Control with Adapter Banks","Sreejan Kumar, Marcelo Mattar, Lea Duncker","http://arxiv.org/abs/2609.17042v1","N/A",0,"2026-09-15T11:49:30Z"
"1.0","RESEARCH_PAPER","Sparse MLLM Anchors, Dense Adaptation: Breaking the Self-Referential Loop in Wild Test-Time Adaptation","Zhenbin Wang, Lei Zhang, Lituan Wang, Yan Wang, Zhao Zhang, Wei Huang","http://arxiv.org/abs/2609.17040v1","N/A",0,"2026-09-15T11:48:30Z"
"1.0","RESEARCH_PAPER","Bi-FlowGS: Bridging Generative View Completion and Gaussian Geometry through Bidirectional Flow Co-Refinement","Yuetong Wang, Jinsheng Quan, Yi Yang, Yawei Luo","http://arxiv.org/abs/2609.17039v1","N/A",0,"2026-09-15T11:47:35Z"
"1.0","RESEARCH_PAPER","Distributed JEPA: A Self-Supervised Framework for Energy Forecasting","Liana Toderean, Tudor Cioara, Vasilis Michalakopoulos, Efstathios Sarantinopoulos, Ionut Anghel, Elissaios Sarmas","http://arxiv.org/abs/2609.17029v1","N/A",0,"2026-09-15T11:36:20Z"
"1.0","RESEARCH_PAPER","CLARE: Scalable Class-Incremental Continual Learning via a Sparsity-Based Framework","Yunxiang Fu, Meng Lou, Zicheng Liao, Yizhou Yu","http://arxiv.org/abs/2609.17026v1","https://github.com/luohongk/Embodied-AI-Daily",454,"2026-09-15T11:33:44Z"
"1.0","RESEARCH_PAPER","sensVLA: Spatially-Grounded Vision-Language-Action Model for Autonomous Wheel Loader","Gopi Krishna Erabati, Bjarne Johannsen, Angus Stewart, Vardeep Singh Sandhu","http://arxiv.org/abs/2609.17021v1","https://github.com/luohongk/Embodied-AI-Daily",454,"2026-09-15T11:29:50Z"
"1.0","RESEARCH_PAPER","SKIP: a Self-knowledge-guided Step-wise Preference Learning Framework for Concise Reasoning","Qinhong Lin, Yuhao Zhang, Yinglun Feng, Zhongliang Yang, Linna Zhou","http://arxiv.org/abs/2609.17019v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T11:29:29Z"
"1.0","RESEARCH_PAPER","Beyond Measurement Metrics: A Human-Centered Framework for Semantic Validation of Network Traffic Classification","Igor Cherepanov, David Sessler, Alex Ulmer, Thorsten May, Jörn Kohlhammer","http://arxiv.org/abs/2609.17014v1","https://github.com/srinidevar/cs_research_papers",1,"2026-09-15T11:24:12Z"
"1.0","RESEARCH_PAPER","ORDER: Task-Conditioned Routing for Retrieval-Augmented Generation","Aurélien Pellet, Julien Perez, Marie Puren","http://arxiv.org/abs/2609.17012v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T11:23:16Z"
"1.0","RESEARCH_PAPER","ThinkFlow: Self-Evolving Probabilistic Latent Memory for Lifelong Conversational Agents","Cai Ke, Xin Liu, Han Zhang, Jiangyue Yan, Zike Yuan, Ling Deng, Yue Yu, Hui Wang, Ruifeng Xu","http://arxiv.org/abs/2609.17010v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T11:21:39Z"
"1.0","RESEARCH_PAPER","FlexEE: Self-Speculative and KV-Compatible Early Exiting for Offloading-Aware LLM Inference","Qihu Xie, Ziwei Li, Yi Kang","http://arxiv.org/abs/2609.17008v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T11:20:23Z"
"1.0","RESEARCH_PAPER","Symmetry-Aware Likelihood-Orbit Aggregation for Selective Left-Right Claim Verification","Zhouzhi Xiong, Chuxi Zhang, Weizhen He, Yi Chen, Qi Li, Donglian Qi","http://arxiv.org/abs/2609.17004v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T11:19:03Z"
"1.0","RESEARCH_PAPER","The Role of Implicit and Explicit Demographic Signals in Large Language Model-based Student Assessment","Donya Rooein, Luca Benedetto, Dirk Hovy","http://arxiv.org/abs/2609.16993v1","https://github.com/srinidevar/cs_research_papers",1,"2026-09-15T11:07:26Z"
"1.0","RESEARCH_PAPER","Structural Negative Transfer in Federated Graph Neural Networks: Diagnosis, Causal Investigation, and the Limits of Divergence-Aware Mitigation","Chethana Prasad Kabgere, Shylaja SS","http://arxiv.org/abs/2609.16977v1","https://github.com/zezhishao/DailyArXiv",451,"2026-09-15T10:53:31Z"
"1.0","RESEARCH_PAPER","Splitting the Difference: Interpretable Causal Forests for Treatment Effect Heterogeneity and Bias","Nicolas Alexander Ihlo, Merle Behr","http://arxiv.org/abs/2609.16971v1","N/A",0,"2026-09-15T10:43:57Z"
"1.0","RESEARCH_PAPER","HUMAID-NER: A Disaster Tweet Dataset for Joint Named Entity Recognition and Event Classification via Uncertainty-Weighted Multitask Learning","Aijaz Ali, Nazish Basir, Sarfaraz Nawaz, Danish Nazir Arain, Haris Ali","http://arxiv.org/abs/2609.16964v1","N/A",0,"2026-09-15T10:39:38Z"
"1.0","RESEARCH_PAPER","Affect-Prototype Guided Fusion for Open-Vocabulary Incomplete Multi-modal Emotion Recognition","Yichi Zhang, Shenyue Wang, Jing Luo, Chunyang Yu, Xinyu Yang","http://arxiv.org/abs/2609.16962v1","N/A",0,"2026-09-15T10:37:26Z"
"1.0","RESEARCH_PAPER","AntennaFlow: A Generative Flow Model for Offset Correction in Phaseless Antenna Testing","Yongzhi Li, Chongting Shen, Menglin Chen, Xun Jiang, Zhengpeng Wang","http://arxiv.org/abs/2609.16948v1","N/A",0,"2026-09-15T10:28:20Z"
"1.0","RESEARCH_PAPER","AeroLat: Channel-Aware Latent Space Semantic Communication for Decentralized UAV Swarms","Rajdeep Ghosh, Goparaju Venkata Seshachala Sree Vatsava, Sudip Misra","http://arxiv.org/abs/2609.16947v1","N/A",0,"2026-09-15T10:26:23Z"
"1.0","RESEARCH_PAPER","High-Fidelity Video Quality Assessment with VQA-Specific Saliency","Hakan Emre Gedik, Shashank Gupta, Alan Bovik","http://arxiv.org/abs/2609.16946v1","N/A",0,"2026-09-15T10:23:05Z"
"1.0","RESEARCH_PAPER","Beyond Token-Local Imitation: Reward-Compatible Temporal Credit Assignment for On-Policy Distillation","Shiqi Liu, Zeyu He, Letian Tao, Guojian Zhan, Jiaxin Gao, Feihong Zhang, Jingliang Duan, Wei Xiong, Kehua Sheng, Bo Zhang, Yang Guan, Shengbo Eben Li","http://arxiv.org/abs/2609.16937v1","N/A",0,"2026-09-15T10:12:56Z"
"1.0","RESEARCH_PAPER","RepoAtlas: Guiding Coding Agents via Evolving Multimodal Repository Views","Yunxiang Zhang, Haiquan Wang, JiaWei Guo, Hanyang Xia, Yan Chen, Tong Chen, Zhang Zhiwei, Junchen Ye","http://arxiv.org/abs/2609.16936v1","N/A",0,"2026-09-15T10:11:51Z"
"1.0","RESEARCH_PAPER","MedPCFM-TED: One-Step Point Cloud Flow Matching for Implant Generation via Teacher-Guided Endpoint Distillation","Kamil Kwarciak, Marek Wodzinski","http://arxiv.org/abs/2609.16934v1","N/A",0,"2026-09-15T10:10:17Z"
"1.0","RESEARCH_PAPER","When Confidence Signals Disagree: Local and Global Confidence in Autoregressive Language Models","Julio C. Amador Diaz Lopez","http://arxiv.org/abs/2609.16933v1","N/A",0,"2026-09-15T10:08:48Z"
"1.0","RESEARCH_PAPER","Causal Discovery via Transformed Low-Rank Quantile Surfaces","Ryo Kamimura, Thong Pham","http://arxiv.org/abs/2609.16931v1","N/A",0,"2026-09-15T10:06:19Z"
"1.0","RESEARCH_PAPER","Repurposing Deep Limit Order Book Forecasting for Scenario-Conditioned Market Impact Modeling","Eljas Linna, Kestutis Baltakys, Derrick Manoharan, Alexandros Iosifidis, Juho Kanniainen","http://arxiv.org/abs/2609.16930v1","N/A",0,"2026-09-15T10:06:03Z"
"1.0","RESEARCH_PAPER","Verbalizing Subliminal Learning Effects Using Text Optimization","Nathan Hu, Sanmi Koyejo, Christopher Potts","http://arxiv.org/abs/2609.16927v1","N/A",0,"2026-09-15T10:03:31Z"
"1.0","RESEARCH_PAPER","Evaluating Mesh Reconstruction Methods for Crop Phenotyping","Karanvir Singh, Theo Morales, Binh-Son Hua, Mukesh Saini","http://arxiv.org/abs/2609.16926v1","N/A",0,"2026-09-15T10:02:29Z"
"1.0","RESEARCH_PAPER","HyCoSeq: Contextual Hyperbolic Representation Learning for Genomic Sequences","Chenhao Zeng, Zhibin Pu, Shufei Ge","http://arxiv.org/abs/2609.16925v1","N/A",0,"2026-09-15T10:01:47Z"
"1.0","RESEARCH_PAPER","NeuroSymbEAD: A Large Scale Neuro-Symbolic Caption Dataset for Omni-Directional Embodied Autonomous Driving","Muhammad Ahmed Ullah Khan, Mohammed Elamine, Sheikh Talha Uddin, Didier Stricker, Sk Aziz Ali, Muhammad Zeshan Afzal","http://arxiv.org/abs/2609.16919v1","N/A",0,"2026-09-15T09:52:51Z"
"1.0","RESEARCH_PAPER","Multi-Agent Learning with Cooperation-Driven Optimization Dynamics","Jarod Ketcha Kouakep, Sreyvi UANN, Timoteo Carletti","http://arxiv.org/abs/2609.16917v1","https://github.com/jyyang621/DailyArXiv",12,"2026-09-15T09:51:54Z"
"1.0","RESEARCH_PAPER","PiPS: Post-Hoc Prototypical Explanations for Interpretable Semantic Segmentation","Miłosz Adamczyk, Tymoteusz Zapala, Piotr Borycki, Przemysław Spurek","http://arxiv.org/abs/2609.16909v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T09:40:37Z"
"1.0","RESEARCH_PAPER","OptiPrime: Optimizing Private Inference through Protocol-Hardware Co-design","Jiangrui Yu, Ye Yu, Si Chen, Chenqi Lin, Wenxuan Zeng, Junfeng Fan, Mingyu Gao, Meng Li","http://arxiv.org/abs/2609.16898v1","https://github.com/arxivsub/arXivSub_daily_arxiv",4,"2026-09-15T09:29:58Z"
"1.0","RESEARCH_PAPER","Temporally Consistent Graph Extraction and Matching for Longitudinal Angiographic Images","Linus Kreitner, Laurin Lux, Carmen Baumann, Daniel Rueckert, Martin J. Menten","http://arxiv.org/abs/2609.16889v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T09:22:44Z"
"1.0","RESEARCH_PAPER","QART: A Quantum-Classical Hybrid Architecture for Long-Horizon Reasoning -- Exploring a Conditional Path toward Quantum Scaling","Lehao Lin, Yuheng Cheng, Guolong Liu, Yao Li, Xuning Tan, Xiyuan Zhou, Ruixi Zou, Shi Wang, Huan Zhao, Wenxuan Liu, Haifeng Wu, Junhua Zhao","http://arxiv.org/abs/2609.16887v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T09:21:45Z"
"1.0","RESEARCH_PAPER","Bridging Learned Visual Perception and Symbolic Belief-Space Planning","Guy Azran, Michael Navat, Sarah Keren","http://arxiv.org/abs/2609.16884v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T09:17:32Z"
"1.0","RESEARCH_PAPER","VOR-Bench: A Human Perception-Driven Benchmark for Video Object Removal","Haonan Huang, Tianrui Qiu, Xianghao Zang, Yinan Du, Zhixiang He, Chi Zhang, Hao Sun, Zhongjiang He, Tianwei Cao, Xuchong Zhang, Hongbin Sun, Kongming Liang, Zhanyu Ma","http://arxiv.org/abs/2609.16878v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T09:08:00Z"
"1.0","RESEARCH_PAPER","Multi-modal Knowledge Preserving Adapter for Embedding Backward Compatibility","Jaeseok Byun, Gukyeong Kwon, Han-Kai Hsu, Meher Gitika Karumuri, Zhikang Zhang, Hao Yang, Davide Modolo","http://arxiv.org/abs/2609.16875v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T09:06:00Z"
"1.0","RESEARCH_PAPER","Accelerated Decoding of Centroid Positional Encoding for Instance Segmentation","Carmelo Scribano, Filippo Muzzini, Nedyalko Prisadnikov, Mohammad Mahdi, Yuqian Fu, Giorgia Franchini, Danda Pani Paudel, Marko Bertogna, Luc Van Gool","http://arxiv.org/abs/2609.16874v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T09:05:17Z"
"1.0","RESEARCH_PAPER","NeuroTS-Net: Multi-Class Semantic Segmentation of Pediatric Brain Tumors in Multi-Modal MRI","Darius Peteleaza, Razvan-Gabriel Dumitru, Bogdan Neamtu, Arpad Gellert, Mariana Sandu, Claudiu Matei","http://arxiv.org/abs/2609.16873v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T09:05:03Z"
"1.0","RESEARCH_PAPER","GRACE: Geometry- and Ray-Aware Camera-Efficient Multi-View Pedestrian Tracking","Taigo Sakai, Kazuhiro Hotta, Hiroki Kouno, Naoki Kato","http://arxiv.org/abs/2609.16872v1","N/A",0,"2026-09-15T09:04:10Z"
"1.0","RESEARCH_PAPER","SPEAR NeXT Causal Latent Forecasting Across Multiple Horizons for Spectral Temporal Earth Representation Learning","Rajiv Ranjan, Udaiveer Singh, Shashank Tamaskar, Dharmendra Saraswat","http://arxiv.org/abs/2609.16871v1","N/A",0,"2026-09-15T09:04:10Z"
"1.0","RESEARCH_PAPER","tcnerv:dual-domain temporal context modeling for implicit neural video compression","Xuezhi Xiang, Yixin Zhao, Heqi Xiang, Jiayao Liu, Shanjun Zhang","http://arxiv.org/abs/2609.16870v1","N/A",0,"2026-09-15T09:00:18Z"
"1.0","RESEARCH_PAPER","TEMPO: Learning Temporal Context for Dynamic Robot Manipulation","Zhenyang Feng, Jimin Heo, Erik B. Sudderth, Unnat Jain","http://arxiv.org/abs/2609.16864v1","N/A",0,"2026-09-15T08:56:52Z"
"1.0","RESEARCH_PAPER","Measuring Annotation Efficiency for Handwritten Devanagari Recognition: Sample-Complexity Curves for Four Pretraining Regimes","Manglesh Kumar Pandey, Sumit Kumar Banshal","http://arxiv.org/abs/2609.16859v1","N/A",0,"2026-09-15T08:50:51Z"
"1.0","RESEARCH_PAPER","TecoPrompt: Temporal-Conservative Prompt Learning for Vision-Language Models","Zeyi Shao, Haowen Hua, Jiaxin Zhang, John See, Zeyd Boukhers, Cong Yang","http://arxiv.org/abs/2609.16858v1","N/A",0,"2026-09-15T08:49:07Z"
"1.0","RESEARCH_PAPER","The Evolution of Coordination in a Collective Intelligence System: 25 Years of English Wikipedia and the Emergence of Generative AI","Neal Reeves, Maja Świeczkowska, Amy Rechkemmer, Elena Simperl","http://arxiv.org/abs/2609.16856v1","N/A",0,"2026-09-15T08:48:15Z"
"1.0","RESEARCH_PAPER","Can Deep Learning Achieve Cross-Physics Mapping?","Pengfei Zhu, Julien Lecompagnon, Mathias Ziegler","http://arxiv.org/abs/2609.16853v1","N/A",0,"2026-09-15T08:45:23Z"
"1.0","RESEARCH_PAPER","CoAdapt: An LLM-based Framework for Adaptive Collaborative Perception in IIoT Robotic Swarms","Houssam Hajj Hassan, Antonia Maria Masucci, Lynda Zitoune, Salah-Eddine Elayoubi","http://arxiv.org/abs/2609.16852v1","N/A",0,"2026-09-15T08:44:08Z"
"1.0","RESEARCH_PAPER","RegRet: Enhancing Region-Level Retrieval in Large Multimodal Models","Xun Liang, Honghui Yang, Weihang Pan, Ruisi Zhao, Boyuan Pan, Yao Hu, Wenxiao Wang, Binbin Lin, Deng Cai","http://arxiv.org/abs/2609.16847v1","N/A",0,"2026-09-15T08:39:55Z"
"1.0","RESEARCH_PAPER","FAHCD-Net: Frequency-Adaptive Heatmap-Conditional Diffusion Networks for Robust Facial Landmark Detection","Jun Wan, Jiwei Hu, Shengkai Hu, Qilu Zhu","http://arxiv.org/abs/2609.16842v1","N/A",0,"2026-09-15T08:36:20Z"
"1.0","RESEARCH_PAPER","StackTok: Accelerating VLMs Inference with Budget-Adaptive Visual Token Selection","Zhenbin Wang, Lei Zhang, Lituan Wang, Wei Huang, Yan Wang, Zhenwei Zhang","http://arxiv.org/abs/2609.16841v1","N/A",0,"2026-09-15T08:35:57Z"
"1.0","RESEARCH_PAPER","What Breaks Local Watermarks? A Robustness Benchmark for Local Invisible Image Watermarking","Kai Yao, Bence Szilágyi, Sebestyén Kamp, Máté Poór, Máté Szilveszter, Matyas K. Zsoldos, Marc Juarez","http://arxiv.org/abs/2609.16832v1","N/A",0,"2026-09-15T08:30:39Z"
"1.0","RESEARCH_PAPER","Information Geometric Self-Organization at the Edge of Stability in High-Capacity Kernel Associative Memories","Akira Tamamori","http://arxiv.org/abs/2609.16827v1","N/A",0,"2026-09-15T08:27:55Z"
"1.0","RESEARCH_PAPER","Adapting to Decision-Relevant Non-Stationarity in Decentralized Heterogeneous Bandits","Zhaojun Peng","http://arxiv.org/abs/2609.16824v1","N/A",0,"2026-09-15T08:25:36Z"
"1.0","RESEARCH_PAPER","LCAP: Population-Informed Latent Chip Adaptation from Few Output Probes for Photonic Neural Networks","Tianyu Gao, Guantian Zheng","http://arxiv.org/abs/2609.16823v1","N/A",0,"2026-09-15T08:25:14Z"
"1.0","RESEARCH_PAPER","Execution Flexibility in Automated Planning: A Comparative Evaluation of Deordering and Reordering Strategies","Md. Monjurul Islam, Sabah Binte Noor, Fazlul Hasan Siddiqui, Gahangir Hossain","http://arxiv.org/abs/2609.16822v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T08:24:32Z"
"1.0","RESEARCH_PAPER","ImpossibleRubrics: Stress-Testing Generated Rubrics as Reward Signals","Bowen Qin, Yi Xie, Yesheng Liu, Xi Yang","http://arxiv.org/abs/2609.16816v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-15T08:21:40Z"
"1.0","RESEARCH_PAPER","Can We Do Interpretable NLI with Graphs Based on Atomic Propositions?","Younes Boufouss, Luc Pommeret, Thomas Gerald, Patrick Paroubek, Sophie Rosset","http://arxiv.org/abs/2609.16814v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-15T08:20:20Z"
"1.0","RESEARCH_PAPER","Hyper-RED: Scalable Event Pre-training via Semantic Hypergraph Distillation","Meisen Wang, Zhiqiang Tian, Wei Bao, Chengjie Wang, Shaoyi Du, Siqi Li","http://arxiv.org/abs/2609.16811v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T08:17:37Z"
"1.0","RESEARCH_PAPER","Geometry of learning dynamics: Gradient descent versus natural gradient on the ridge of optimization","Akira Tamamori","http://arxiv.org/abs/2609.16805v1","https://github.com/srinidevar/cs_research_papers",1,"2026-09-15T08:11:56Z"
"1.0","RESEARCH_PAPER","SOTER: A Generative Time-Series Foundation Model for Wearable Human Physiological Signals","Fangke Chen, Sirry Chen, Wei Chen, Zhongyu Wei","http://arxiv.org/abs/2609.16804v1","https://github.com/zezhishao/DailyArXiv",451,"2026-09-15T08:11:03Z"
"1.0","RESEARCH_PAPER","On the disintegration of the stochastic majority vote: From PAC-Bayesian bounds to a self-bounding algorithm","Julien Bastian, Benjamin Leblanc, Pascal Germain, Amaury Habrard, Guillaume Metzler, Emilie Morvant, Paul Viallard","http://arxiv.org/abs/2609.16803v1","https://github.com/srinidevar/cs_research_papers",1,"2026-09-15T08:08:42Z"
"1.0","RESEARCH_PAPER","TEDi: Temporal Memory-Enhanced and Denoising Transformer for Surgical Instrument Segmentation","Jiahong Yuan, Weiming Mi, Tao Zhang, Haoyin Zhou","http://arxiv.org/abs/2609.16797v1","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-15T08:03:13Z"
"1.0","RESEARCH_PAPER","Time-warping estimation via stationarity-based learning of the de-warped signal","Corentin Presvôts, Adrien Meynard","http://arxiv.org/abs/2609.16796v1","https://github.com/ttylerzh/robotics_paper_daily",3,"2026-09-15T08:02:58Z"
